,event_key,total_person_count,injured_person_count,Minor_count,Serious_count,Fatal_count,ev_id,Aircraft_key
341,20080424X00536_1,2.0,0.0,0.0,0.0,0.0,20080424X00536,1
342,20080424X00537_1,2.0,2.0,1.0,1.0,0.0,20080424X00537,1
343,20080424X00539_1,1.0,0.0,0.0,0.0,0.0,20080424X00539,1
344,20080425X00544_1,1.0,0.0,0.0,0.0,0.0,20080425X00544,1
345,20080425X00546_1,1.0,1.0,0.0,0.0,1.0,20080425X00546,1
346,20080425X00547_1,2.0,1.0,1.0,0.0,0.0,20080425X00547,1
347,20080425X00548_1,2.0,2.0,0.0,2.0,0.0,20080425X00548,1
348,20080425X00549_1,1.0,0.0,0.0,0.0,0.0,20080425X00549,1
349,20080425X00550_1,2.0,2.0,0.0,0.0,2.0,20080425X00550,1
350,20080425X00551_1,2.0,0.0,0.0,0.0,0.0,20080425X00551,1
351,20080425X00552_1,1.0,0.0,0.0,0.0,0.0,20080425X00552,1
352,20080425X00553_1,2.0,0.0,0.0,0.0,0.0,20080425X00553,1
353,20080425X00554_1,4.0,0.0,0.0,0.0,0.0,20080425X00554,1
354,20080425X00555_1,1.0,1.0,0.0,1.0,0.0,20080425X00555,1
355,20080425X00556_1,1.0,1.0,1.0,0.0,0.0,20080425X00556,1
356,20080425X00557_1,1.0,0.0,0.0,0.0,0.0,20080425X00557,1
357,20080428X00558_1,1.0,1.0,0.0,0.0,1.0,20080428X00558,1
358,20080428X00559_1,3.0,3.0,0.0,0.0,3.0,20080428X00559,1
359,20080428X00560_1,2.0,0.0,0.0,0.0,0.0,20080428X00560,1
360,20080429X00561_1,7.0,4.0,0.0,2.0,2.0,20080429X00561,1
361,20080429X00562_1,3.0,3.0,1.0,2.0,0.0,20080429X00562,1
362,20080429X00563_1,1.0,1.0,0.0,0.0,1.0,20080429X00563,1
363,20080429X00564_1,6.0,6.0,1.0,0.0,5.0,20080429X00564,1
364,20080430X00565_1,2.0,0.0,0.0,0.0,0.0,20080430X00565,1
365,20080430X00566_1,2.0,1.0,1.0,0.0,0.0,20080430X00566,1
366,20080430X00567_1,3.0,0.0,0.0,0.0,0.0,20080430X00567,1
367,20080430X00568_1,2.0,2.0,0.0,1.0,1.0,20080430X00568,1
368,20080430X00569_1,2.0,0.0,0.0,0.0,0.0,20080430X00569,1
369,20080430X00570_1,1.0,1.0,1.0,0.0,0.0,20080430X00570,1
370,20080430X00571_1,1.0,1.0,0.0,1.0,0.0,20080430X00571,1
371,20080430X00572_1,2.0,0.0,0.0,0.0,0.0,20080430X00572,1
372,20080430X00573_1,1.0,0.0,0.0,0.0,0.0,20080430X00573,1
373,20080430X00574_1,1.0,0.0,0.0,0.0,0.0,20080430X00574,1
374,20080501X00575_1,1.0,1.0,1.0,0.0,0.0,20080501X00575,1
375,20080501X00576_1,4.0,1.0,1.0,0.0,0.0,20080501X00576,1
376,20080501X00577_1,1.0,1.0,0.0,0.0,1.0,20080501X00577,1
377,20080501X00578_1,4.0,0.0,0.0,0.0,0.0,20080501X00578,1
378,20080501X00579_1,1.0,0.0,0.0,0.0,0.0,20080501X00579,1
379,20080501X00580_1,6.0,0.0,0.0,0.0,0.0,20080501X00580,1
380,20080502X00581_1,1.0,0.0,0.0,0.0,0.0,20080502X00581,1
381,20080502X00582_1,3.0,3.0,0.0,0.0,3.0,20080502X00582,1
382,20080502X00583_1,1.0,0.0,0.0,0.0,0.0,20080502X00583,1
383,20080502X00584_1,2.0,0.0,0.0,0.0,0.0,20080502X00584,1
384,20080502X00585_1,1.0,1.0,0.0,1.0,0.0,20080502X00585,1
385,20080502X00586_1,4.0,0.0,0.0,0.0,0.0,20080502X00586,1
386,20080502X00587_1,5.0,5.0,0.0,0.0,5.0,20080502X00587,1
387,20080505X00588_1,2.0,0.0,0.0,0.0,0.0,20080505X00588,1
388,20080505X00589_1,1.0,0.0,0.0,0.0,0.0,20080505X00589,1
389,20080505X00590_1,2.0,0.0,0.0,0.0,0.0,20080505X00590,1
390,20080505X00591_1,3.0,0.0,0.0,0.0,0.0,20080505X00591,1
391,20080505X00592_1,2.0,2.0,1.0,0.0,1.0,20080505X00592,1
392,20080505X00593_1,2.0,2.0,0.0,0.0,2.0,20080505X00593,1
393,20080505X00595_1,20.0,20.0,0.0,0.0,20.0,20080505X00595,1
394,20080505X00596_1,1.0,0.0,0.0,0.0,0.0,20080505X00596,1
395,20080505X00597_1,1.0,1.0,0.0,1.0,0.0,20080505X00597,1
396,20080506X00598_1,80.0,0.0,0.0,0.0,0.0,20080506X00598,1
397,20080506X00599_1,2.0,0.0,0.0,0.0,0.0,20080506X00599,1
398,20080506X00600_1,6.0,0.0,0.0,0.0,0.0,20080506X00600,1
399,20080506X00608_1,2.0,0.0,0.0,0.0,0.0,20080506X00608,1
400,20080506X00609_1,4.0,3.0,2.0,1.0,0.0,20080506X00609,1
401,20080506X00615_1,55.0,0.0,0.0,0.0,0.0,20080506X00615,1
402,20080506X00616_1,54.0,0.0,0.0,0.0,0.0,20080506X00616,1
403,20080506X00617_1,2.0,0.0,0.0,0.0,0.0,20080506X00617,1
404,20080506X00619_1,3.0,0.0,0.0,0.0,0.0,20080506X00619,1
405,20080506X00620_1,1.0,0.0,0.0,0.0,0.0,20080506X00620,1
406,20080507X00621_1,1.0,1.0,1.0,0.0,0.0,20080507X00621,1
407,20080507X00622_1,6.0,2.0,0.0,2.0,0.0,20080507X00622,1
408,20080507X00623_1,1.0,1.0,1.0,0.0,0.0,20080507X00623,1
409,20080507X00624_1,2.0,0.0,0.0,0.0,0.0,20080507X00624,1
410,20080507X00625_1,2.0,1.0,1.0,0.0,0.0,20080507X00625,1
411,20080508X00627_1,1.0,0.0,0.0,0.0,0.0,20080508X00627,1
412,20080508X00628_1,2.0,2.0,2.0,0.0,0.0,20080508X00628,1
413,20080508X00629_1,3.0,0.0,0.0,0.0,0.0,20080508X00629,1
414,20080508X00630_1,3.0,0.0,0.0,0.0,0.0,20080508X00630,1
415,20080508X00631_1,1.0,1.0,0.0,1.0,0.0,20080508X00631,1
416,20080508X00632_1,1.0,0.0,0.0,0.0,0.0,20080508X00632,1
417,20080508X00633_1,1.0,1.0,0.0,1.0,0.0,20080508X00633,1
418,20080508X00634_1,1.0,0.0,0.0,0.0,0.0,20080508X00634,1
419,20080508X00635_1,2.0,2.0,2.0,0.0,0.0,20080508X00635,1
420,20080508X00635_2,4.0,4.0,0.0,1.0,3.0,20080508X00635,2
421,20080508X00636_1,2.0,2.0,0.0,0.0,2.0,20080508X00636,1
422,20080508X00637_1,2.0,0.0,0.0,0.0,0.0,20080508X00637,1
423,20080508X00638_1,2.0,0.0,0.0,0.0,0.0,20080508X00638,1
424,20080509X00640_1,180.0,0.0,0.0,0.0,0.0,20080509X00640,1
425,20080509X00643_1,1.0,0.0,0.0,0.0,0.0,20080509X00643,1
426,20080509X00643_2,1.0,0.0,0.0,0.0,0.0,20080509X00643,2
427,20080509X00644_1,1.0,0.0,0.0,0.0,0.0,20080509X00644,1
428,20080509X00645_1,2.0,2.0,0.0,0.0,2.0,20080509X00645,1
429,20080509X00645_2,2.0,0.0,0.0,0.0,0.0,20080509X00645,2
430,20080509X00646_1,2.0,0.0,0.0,0.0,0.0,20080509X00646,1
431,20080511X00647_1,5.0,0.0,0.0,0.0,0.0,20080511X00647,1
432,20080511X00648_1,3.0,3.0,0.0,0.0,3.0,20080511X00648,1
433,20080512X00649_1,1.0,1.0,0.0,0.0,1.0,20080512X00649,1
434,20080512X00650_1,4.0,4.0,4.0,0.0,0.0,20080512X00650,1
435,20080512X00652_1,1.0,0.0,0.0,0.0,0.0,20080512X00652,1
436,20080512X00655_1,3.0,3.0,0.0,0.0,3.0,20080512X00655,1
437,20080513X00657_1,1.0,1.0,1.0,0.0,0.0,20080513X00657,1
438,20080513X00658_1,2.0,2.0,0.0,1.0,1.0,20080513X00658,1
439,20080513X00659_1,2.0,2.0,0.0,0.0,2.0,20080513X00659,1
440,20080513X00661_1,1.0,1.0,0.0,0.0,1.0,20080513X00661,1
441,20080513X00662_1,2.0,2.0,2.0,0.0,0.0,20080513X00662,1
442,20080514X00664_1,2.0,1.0,1.0,0.0,0.0,20080514X00664,1
443,20080514X00665_1,4.0,0.0,0.0,0.0,0.0,20080514X00665,1
444,20080514X00666_1,2.0,0.0,0.0,0.0,0.0,20080514X00666,1
445,20080514X00667_1,107.0,0.0,0.0,0.0,0.0,20080514X00667,1
446,20080514X00668_1,2.0,2.0,0.0,0.0,2.0,20080514X00668,1
447,20080515X00669_1,1.0,0.0,0.0,0.0,0.0,20080515X00669,1
448,20080515X00670_1,1.0,1.0,1.0,0.0,0.0,20080515X00670,1
449,20080515X00671_1,1.0,1.0,0.0,1.0,0.0,20080515X00671,1
450,20080515X00672_1,1.0,1.0,0.0,0.0,1.0,20080515X00672,1
451,20080515X00673_1,2.0,0.0,0.0,0.0,0.0,20080515X00673,1
452,20080515X00674_1,2.0,1.0,0.0,1.0,0.0,20080515X00674,1
453,20080515X00675_1,1.0,1.0,0.0,0.0,1.0,20080515X00675,1
454,20080515X00676_1,3.0,3.0,1.0,2.0,0.0,20080515X00676,1
455,20080515X00677_1,1.0,0.0,0.0,0.0,0.0,20080515X00677,1
456,20080515X00678_1,2.0,0.0,0.0,0.0,0.0,20080515X00678,1
457,20080515X00679_1,2.0,2.0,0.0,0.0,2.0,20080515X00679,1
458,20080515X00680_1,2.0,1.0,0.0,1.0,0.0,20080515X00680,1
459,20080515X00681_1,11.0,1.0,0.0,1.0,0.0,20080515X00681,1
460,20080515X00682_1,2.0,0.0,0.0,0.0,0.0,20080515X00682,1
461,20080515X00684_1,2.0,0.0,0.0,0.0,0.0,20080515X00684,1
462,20080516X00685_1,2.0,0.0,0.0,0.0,0.0,20080516X00685,1
463,20080516X00686_1,2.0,0.0,0.0,0.0,0.0,20080516X00686,1
464,20080516X00687_1,1.0,0.0,0.0,0.0,0.0,20080516X00687,1
465,20080516X00688_1,4.0,0.0,0.0,0.0,0.0,20080516X00688,1
466,20080516X00689_1,1.0,0.0,0.0,0.0,0.0,20080516X00689,1
467,20080518X00690_1,2.0,0.0,0.0,0.0,0.0,20080518X00690,1
468,20080518X00691_1,1.0,1.0,1.0,0.0,0.0,20080518X00691,1
469,20080518X00692_1,1.0,0.0,0.0,0.0,0.0,20080518X00692,1
470,20080518X00693_1,1.0,0.0,0.0,0.0,0.0,20080518X00693,1
471,20080519X00694_1,2.0,0.0,0.0,0.0,0.0,20080519X00694,1
472,20080519X00695_1,2.0,0.0,0.0,0.0,0.0,20080519X00695,1
473,20080519X00696_1,1.0,0.0,0.0,0.0,0.0,20080519X00696,1
474,20080519X00697_1,1.0,0.0,0.0,0.0,0.0,20080519X00697,1
475,20080519X00698_1,2.0,1.0,1.0,0.0,0.0,20080519X00698,1
476,20080520X00699_1,1.0,0.0,0.0,0.0,0.0,20080520X00699,1
477,20080520X00700_1,4.0,0.0,0.0,0.0,0.0,20080520X00700,1
478,20080520X00702_1,3.0,3.0,0.0,0.0,3.0,20080520X00702,1
479,20080520X00703_1,1.0,1.0,0.0,1.0,0.0,20080520X00703,1
480,20080521X00704_1,1.0,0.0,0.0,0.0,0.0,20080521X00704,1
481,20080521X00705_1,1.0,1.0,0.0,0.0,1.0,20080521X00705,1
482,20080521X00706_1,2.0,2.0,1.0,1.0,0.0,20080521X00706,1
483,20080521X00707_1,2.0,2.0,0.0,0.0,2.0,20080521X00707,1
484,20080521X00708_1,1.0,0.0,0.0,0.0,0.0,20080521X00708,1
485,20080521X00709_1,2.0,2.0,0.0,0.0,2.0,20080521X00709,1
486,20080521X00710_1,2.0,2.0,0.0,0.0,2.0,20080521X00710,1
487,20080522X00711_1,2.0,2.0,2.0,0.0,0.0,20080522X00711,1
488,20080522X00713_1,2.0,0.0,0.0,0.0,0.0,20080522X00713,1
489,20080523X00714_1,1.0,1.0,0.0,0.0,1.0,20080523X00714,1
490,20080523X00715_1,2.0,2.0,0.0,0.0,2.0,20080523X00715,1
491,20080523X00716_1,1.0,1.0,0.0,0.0,1.0,20080523X00716,1
492,20080523X00717_1,2.0,2.0,1.0,1.0,0.0,20080523X00717,1
493,20080523X00718_1,1.0,0.0,0.0,0.0,0.0,20080523X00718,1
494,20080523X00719_1,2.0,0.0,0.0,0.0,0.0,20080523X00719,1
495,20080523X00720_1,5.0,5.0,3.0,0.0,2.0,20080523X00720,1
496,20080523X00721_1,6.0,0.0,0.0,0.0,0.0,20080523X00721,1
497,20080523X00721_2,1.0,0.0,0.0,0.0,0.0,20080523X00721,2
498,20080527X00722_1,2.0,0.0,0.0,0.0,0.0,20080527X00722,1
499,20080527X00723_1,2.0,0.0,0.0,0.0,0.0,20080527X00723,1
500,20080527X00724_1,1.0,0.0,0.0,0.0,0.0,20080527X00724,1
501,20080527X00726_1,1.0,0.0,0.0,0.0,0.0,20080527X00726,1
502,20080527X00727_1,2.0,2.0,0.0,1.0,1.0,20080527X00727,1
503,20080527X00728_1,1.0,1.0,1.0,0.0,0.0,20080527X00728,1
504,20080527X00729_1,1.0,1.0,0.0,0.0,1.0,20080527X00729,1
505,20080527X00730_1,1.0,0.0,0.0,0.0,0.0,20080527X00730,1
506,20080527X00731_1,1.0,1.0,0.0,1.0,0.0,20080527X00731,1
507,20080527X00732_1,2.0,0.0,0.0,0.0,0.0,20080527X00732,1
508,20080527X00733_1,1.0,1.0,0.0,1.0,0.0,20080527X00733,1
509,20080528X00734_1,1.0,0.0,0.0,0.0,0.0,20080528X00734,1
510,20080528X00735_1,6.0,6.0,0.0,0.0,6.0,20080528X00735,1
511,20080528X00736_1,2.0,1.0,1.0,0.0,0.0,20080528X00736,1
512,20080528X00737_1,4.0,0.0,0.0,0.0,0.0,20080528X00737,1
513,20080528X00738_1,1.0,1.0,1.0,0.0,0.0,20080528X00738,1
514,20080528X00739_1,1.0,1.0,1.0,0.0,0.0,20080528X00739,1
515,20080528X00740_1,2.0,0.0,0.0,0.0,0.0,20080528X00740,1
516,20080528X00741_1,2.0,0.0,0.0,0.0,0.0,20080528X00741,1
517,20080528X00742_1,2.0,0.0,0.0,0.0,0.0,20080528X00742,1
518,20080528X00743_1,1.0,0.0,0.0,0.0,0.0,20080528X00743,1
519,20080529X00744_1,1.0,0.0,0.0,0.0,0.0,20080529X00744,1
520,20080529X00745_1,2.0,2.0,0.0,0.0,2.0,20080529X00745,1
521,20080529X00746_1,6.0,6.0,0.0,3.0,3.0,20080529X00746,1
522,20080529X00747_1,1.0,1.0,0.0,0.0,1.0,20080529X00747,1
523,20080529X00748_1,2.0,0.0,0.0,0.0,0.0,20080529X00748,1
524,20080529X00749_1,1.0,1.0,0.0,1.0,0.0,20080529X00749,1
525,20080529X00750_1,2.0,0.0,0.0,0.0,0.0,20080529X00750,1
526,20080529X00751_1,5.0,0.0,0.0,0.0,0.0,20080529X00751,1
527,20080529X00752_1,5.0,2.0,0.0,1.0,1.0,20080529X00752,1
528,20080529X00753_1,1.0,0.0,0.0,0.0,0.0,20080529X00753,1
529,20080529X00754_1,1.0,0.0,0.0,0.0,0.0,20080529X00754,1
530,20080529X00755_1,2.0,2.0,1.0,1.0,0.0,20080529X00755,1
531,20080530X00756_1,4.0,4.0,0.0,0.0,4.0,20080530X00756,1
532,20080530X00757_1,1.0,1.0,0.0,0.0,1.0,20080530X00757,1
533,20080530X00758_1,1.0,1.0,0.0,0.0,1.0,20080530X00758,1
534,20080602X00759_1,1.0,1.0,0.0,1.0,0.0,20080602X00759,1
535,20080602X00760_1,1.0,1.0,1.0,0.0,0.0,20080602X00760,1
536,20080602X00761_1,2.0,0.0,0.0,0.0,0.0,20080602X00761,1
537,20080602X00762_1,1.0,0.0,0.0,0.0,0.0,20080602X00762,1
538,20080602X00763_1,1.0,0.0,0.0,0.0,0.0,20080602X00763,1
539,20080602X00764_1,1.0,0.0,0.0,0.0,0.0,20080602X00764,1
540,20080602X00765_1,1.0,0.0,0.0,0.0,0.0,20080602X00765,1
541,20080602X00766_1,2.0,0.0,0.0,0.0,0.0,20080602X00766,1
542,20080602X00767_1,2.0,0.0,0.0,0.0,0.0,20080602X00767,1
543,20080602X00768_1,1.0,1.0,1.0,0.0,0.0,20080602X00768,1
544,20080602X00769_1,1.0,0.0,0.0,0.0,0.0,20080602X00769,1
545,20080603X00770_1,2.0,0.0,0.0,0.0,0.0,20080603X00770,1
546,20080603X00771_1,2.0,0.0,0.0,0.0,0.0,20080603X00771,1
547,20080603X00772_1,1.0,0.0,0.0,0.0,0.0,20080603X00772,1
548,20080603X00773_1,2.0,2.0,0.0,0.0,2.0,20080603X00773,1
549,20080603X00774_1,1.0,0.0,0.0,0.0,0.0,20080603X00774,1
550,20080603X00775_1,1.0,1.0,0.0,1.0,0.0,20080603X00775,1
551,20080603X00776_1,3.0,0.0,0.0,0.0,0.0,20080603X00776,1
552,20080603X00777_1,2.0,0.0,0.0,0.0,0.0,20080603X00777,1
553,20080603X00778_1,2.0,0.0,0.0,0.0,0.0,20080603X00778,1
554,20080603X00779_1,2.0,2.0,0.0,2.0,0.0,20080603X00779,1
555,20080603X00780_1,1.0,0.0,0.0,0.0,0.0,20080603X00780,1
556,20080603X00781_1,1.0,0.0,0.0,0.0,0.0,20080603X00781,1
557,20080604X00782_1,134.0,8.0,5.0,0.0,3.0,20080604X00782,1
558,20080604X00783_1,3.0,3.0,0.0,0.0,3.0,20080604X00783,1
559,20080604X00784_1,1.0,0.0,0.0,0.0,0.0,20080604X00784,1
560,20080604X00785_1,1.0,0.0,0.0,0.0,0.0,20080604X00785,1
561,20080604X00786_1,4.0,0.0,0.0,0.0,0.0,20080604X00786,1
562,20080604X00787_1,1.0,0.0,0.0,0.0,0.0,20080604X00787,1
563,20080604X00788_1,2.0,0.0,0.0,0.0,0.0,20080604X00788,1
564,20080604X00789_1,1.0,0.0,0.0,0.0,0.0,20080604X00789,1
565,20080604X00790_1,1.0,1.0,0.0,0.0,1.0,20080604X00790,1
566,20080604X00791_1,1.0,1.0,0.0,1.0,0.0,20080604X00791,1
567,20080604X00792_1,2.0,2.0,0.0,0.0,2.0,20080604X00792,1
568,20080605X00793_1,2.0,2.0,0.0,0.0,2.0,20080605X00793,1
569,20080605X00794_1,1.0,0.0,0.0,0.0,0.0,20080605X00794,1
570,20080605X00795_1,3.0,0.0,0.0,0.0,0.0,20080605X00795,1
571,20080605X00796_1,1.0,0.0,0.0,0.0,0.0,20080605X00796,1
572,20080605X00797_1,2.0,2.0,0.0,0.0,2.0,20080605X00797,1
573,20080605X00798_1,1.0,1.0,0.0,0.0,1.0,20080605X00798,1
574,20080605X00799_1,1.0,1.0,1.0,0.0,0.0,20080605X00799,1
575,20080605X00800_1,2.0,2.0,0.0,0.0,2.0,20080605X00800,1
576,20080606X00801_1,2.0,2.0,2.0,0.0,0.0,20080606X00801,1
577,20080606X00802_1,1.0,1.0,0.0,1.0,0.0,20080606X00802,1
578,20080606X00803_1,2.0,2.0,0.0,0.0,2.0,20080606X00803,1
579,20080606X00804_1,2.0,0.0,0.0,0.0,0.0,20080606X00804,1
580,20080606X00806_1,2.0,0.0,0.0,0.0,0.0,20080606X00806,1
581,20080606X00807_1,1.0,0.0,0.0,0.0,0.0,20080606X00807,1
582,20080606X00808_1,2.0,2.0,0.0,1.0,1.0,20080606X00808,1
583,20080606X00809_1,1.0,1.0,0.0,1.0,0.0,20080606X00809,1
584,20080609X00810_1,3.0,3.0,3.0,0.0,0.0,20080609X00810,1
585,20080609X00811_1,2.0,2.0,2.0,0.0,0.0,20080609X00811,1
586,20080609X00812_1,1.0,0.0,0.0,0.0,0.0,20080609X00812,1
587,20080609X00813_1,4.0,4.0,0.0,2.0,2.0,20080609X00813,1
588,20080609X00814_1,2.0,2.0,0.0,0.0,2.0,20080609X00814,1
589,20080609X00815_1,2.0,2.0,0.0,0.0,2.0,20080609X00815,1
590,20080609X00816_1,1.0,1.0,1.0,0.0,0.0,20080609X00816,1
591,20080610X00817_1,2.0,1.0,1.0,0.0,0.0,20080610X00817,1
592,20080610X00818_1,2.0,0.0,0.0,0.0,0.0,20080610X00818,1
593,20080610X00819_1,1.0,1.0,0.0,1.0,0.0,20080610X00819,1
594,20080610X00820_1,9.0,0.0,0.0,0.0,0.0,20080610X00820,1
595,20080610X00821_1,3.0,0.0,0.0,0.0,0.0,20080610X00821,1
596,20080610X00822_1,2.0,2.0,2.0,0.0,0.0,20080610X00822,1
597,20080610X00823_1,12.0,12.0,0.0,1.0,11.0,20080610X00823,1
598,20080611X00824_1,2.0,2.0,0.0,1.0,1.0,20080611X00824,1
599,20080611X00825_1,1.0,0.0,0.0,0.0,0.0,20080611X00825,1
600,20080611X00826_1,1.0,0.0,0.0,0.0,0.0,20080611X00826,1
601,20080611X00827_1,2.0,2.0,2.0,0.0,0.0,20080611X00827,1
602,20080611X00828_1,3.0,0.0,0.0,0.0,0.0,20080611X00828,1
603,20080611X00830_1,2.0,0.0,0.0,0.0,0.0,20080611X00830,1
604,20080611X00831_1,2.0,0.0,0.0,0.0,0.0,20080611X00831,1
605,20080611X00832_1,2.0,0.0,0.0,0.0,0.0,20080611X00832,1
606,20080611X00833_1,2.0,0.0,0.0,0.0,0.0,20080611X00833,1
607,20080611X00834_1,4.0,0.0,0.0,0.0,0.0,20080611X00834,1
608,20080611X00835_1,2.0,0.0,0.0,0.0,0.0,20080611X00835,1
609,20080611X00836_1,3.0,3.0,2.0,0.0,1.0,20080611X00836,1
610,20080611X00837_1,2.0,0.0,0.0,0.0,0.0,20080611X00837,1
611,20080611X00838_1,1.0,1.0,0.0,0.0,1.0,20080611X00838,1
612,20080612X00839_1,1.0,0.0,0.0,0.0,0.0,20080612X00839,1
613,20080612X00840_1,2.0,0.0,0.0,0.0,0.0,20080612X00840,1
614,20080612X00841_1,1.0,0.0,0.0,0.0,0.0,20080612X00841,1
615,20080612X00842_1,1.0,1.0,0.0,0.0,1.0,20080612X00842,1
616,20080612X00843_1,3.0,3.0,3.0,0.0,0.0,20080612X00843,1
617,20080612X00844_1,1.0,1.0,0.0,0.0,1.0,20080612X00844,1
618,20080612X00845_1,4.0,0.0,0.0,0.0,0.0,20080612X00845,1
619,20080612X00846_1,2.0,0.0,0.0,0.0,0.0,20080612X00846,1
620,20080613X00847_1,2.0,2.0,2.0,0.0,0.0,20080613X00847,1
621,20080613X00848_1,1.0,0.0,0.0,0.0,0.0,20080613X00848,1
622,20080613X00849_1,1.0,1.0,1.0,0.0,0.0,20080613X00849,1
623,20080613X00850_1,1.0,0.0,0.0,0.0,0.0,20080613X00850,1
624,20080613X00851_1,2.0,2.0,0.0,2.0,0.0,20080613X00851,1
625,20080613X00852_1,2.0,1.0,1.0,0.0,0.0,20080613X00852,1
626,20080613X00854_1,2.0,0.0,0.0,0.0,0.0,20080613X00854,1
627,20080613X00855_1,1.0,0.0,0.0,0.0,0.0,20080613X00855,1
628,20080613X00856_1,2.0,0.0,0.0,0.0,0.0,20080613X00856,1
629,20080613X00857_1,1.0,0.0,0.0,0.0,0.0,20080613X00857,1
630,20080613X00858_1,4.0,4.0,0.0,0.0,4.0,20080613X00858,1
631,20080613X00859_1,3.0,3.0,1.0,1.0,1.0,20080613X00859,1
632,20080613X00860_1,1.0,0.0,0.0,0.0,0.0,20080613X00860,1
633,20080613X00861_1,2.0,0.0,0.0,0.0,0.0,20080613X00861,1
634,20080613X00862_1,6.0,6.0,0.0,0.0,6.0,20080613X00862,1
635,20080613X00863_1,2.0,0.0,0.0,0.0,0.0,20080613X00863,1
636,20080613X00864_1,1.0,0.0,0.0,0.0,0.0,20080613X00864,1
637,20080613X00865_1,1.0,0.0,0.0,0.0,0.0,20080613X00865,1
638,20080616X00866_1,2.0,1.0,0.0,1.0,0.0,20080616X00866,1
639,20080616X00867_1,2.0,0.0,0.0,0.0,0.0,20080616X00867,1
640,20080616X00868_1,1.0,0.0,0.0,0.0,0.0,20080616X00868,1
641,20080616X00869_1,3.0,3.0,3.0,0.0,0.0,20080616X00869,1
642,20080616X00870_1,1.0,1.0,1.0,0.0,0.0,20080616X00870,1
643,20080617X00871_1,1.0,0.0,0.0,0.0,0.0,20080617X00871,1
644,20080617X00872_1,1.0,1.0,1.0,0.0,0.0,20080617X00872,1
645,20080617X00873_1,2.0,0.0,0.0,0.0,0.0,20080617X00873,1
646,20080618X00874_1,1.0,1.0,1.0,0.0,0.0,20080618X00874,1
647,20080618X00875_1,1.0,0.0,0.0,0.0,0.0,20080618X00875,1
648,20080618X00876_1,1.0,0.0,0.0,0.0,0.0,20080618X00876,1
649,20080618X00877_1,1.0,0.0,0.0,0.0,0.0,20080618X00877,1
650,20080618X00877_2,2.0,0.0,0.0,0.0,0.0,20080618X00877,2
651,20080618X00878_1,1.0,0.0,0.0,0.0,0.0,20080618X00878,1
652,20080618X00879_1,1.0,0.0,0.0,0.0,0.0,20080618X00879,1
653,20080618X00880_1,1.0,1.0,1.0,0.0,0.0,20080618X00880,1
654,20080618X00881_1,3.0,3.0,3.0,0.0,0.0,20080618X00881,1
655,20080619X00882_1,1.0,0.0,0.0,0.0,0.0,20080619X00882,1
656,20080619X00883_1,1.0,0.0,0.0,0.0,0.0,20080619X00883,1
657,20080619X00884_1,1.0,1.0,0.0,0.0,1.0,20080619X00884,1
658,20080619X00885_1,2.0,0.0,0.0,0.0,0.0,20080619X00885,1
659,20080619X00886_1,1.0,0.0,0.0,0.0,0.0,20080619X00886,1
660,20080620X00887_1,2.0,0.0,0.0,0.0,0.0,20080620X00887,1
661,20080620X00887_2,1.0,1.0,1.0,0.0,0.0,20080620X00887,2
662,20080620X00888_1,1.0,1.0,1.0,0.0,0.0,20080620X00888,1
663,20080620X00889_1,2.0,0.0,0.0,0.0,0.0,20080620X00889,1
664,20080620X00890_1,5.0,0.0,0.0,0.0,0.0,20080620X00890,1
665,20080623X00891_1,2.0,2.0,0.0,1.0,1.0,20080623X00891,1
666,20080623X00892_1,2.0,2.0,2.0,0.0,0.0,20080623X00892,1
667,20080623X00893_1,1.0,0.0,0.0,0.0,0.0,20080623X00893,1
668,20080623X00894_1,2.0,0.0,0.0,0.0,0.0,20080623X00894,1
669,20080624X00895_1,1.0,0.0,0.0,0.0,0.0,20080624X00895,1
670,20080624X00896_1,1.0,0.0,0.0,0.0,0.0,20080624X00896,1
671,20080624X00897_1,3.0,3.0,0.0,0.0,3.0,20080624X00897,1
672,20080624X00898_1,1.0,0.0,0.0,0.0,0.0,20080624X00898,1
673,20080624X00899_1,1.0,1.0,0.0,1.0,0.0,20080624X00899,1
674,20080624X00900_1,1.0,0.0,0.0,0.0,0.0,20080624X00900,1
675,20080624X00901_1,1.0,0.0,0.0,0.0,0.0,20080624X00901,1
676,20080624X00902_1,2.0,0.0,0.0,0.0,0.0,20080624X00902,1
677,20080624X00903_1,3.0,0.0,0.0,0.0,0.0,20080624X00903,1
678,20080624X00904_1,2.0,0.0,0.0,0.0,0.0,20080624X00904,1
679,20080624X00905_1,2.0,1.0,1.0,0.0,0.0,20080624X00905,1
680,20080624X00906_1,4.0,0.0,0.0,0.0,0.0,20080624X00906,1
681,20080624X00907_1,2.0,0.0,0.0,0.0,0.0,20080624X00907,1
682,20080625X00908_1,1.0,0.0,0.0,0.0,0.0,20080625X00908,1
683,20080625X00909_1,1.0,0.0,0.0,0.0,0.0,20080625X00909,1
684,20080625X00910_1,2.0,0.0,0.0,0.0,0.0,20080625X00910,1
685,20080625X00911_1,1.0,0.0,0.0,0.0,0.0,20080625X00911,1
686,20080625X00912_1,1.0,0.0,0.0,0.0,0.0,20080625X00912,1
687,20080625X00913_1,1.0,0.0,0.0,0.0,0.0,20080625X00913,1
688,20080625X00914_1,2.0,2.0,1.0,1.0,0.0,20080625X00914,1
