ev_id,ntsb_no,ev_type,ev_date,ev_time,ev_country,ev_year,ev_month,on_ground_collision,latitude,longitude,apt_dist,light_cond,wind_vel_kts,gust_kts,altimeter,ev_highest_injury,inj_f_grnd,inj_m_grnd,inj_s_grnd,ev_inj_tot_f,ev_inj_tot_m,ev_inj_tot_n,ev_inj_tot_s,ev_inj_tot_t,BroadPhaseofFlight,aircraft_count,Aircraft_ID,event_key,Aircraft_Key,eng_type,far_part,damage,acft_make,acft_category,homebuilt,total_seats,num_eng,fixed_retractable,date_last_insp,owner_acft,certs_held,oprtng_cert,oper_cert,second_pilot,evacuation,rwy_len,rwy_width,acft_year,fuel_on_board,unmanned,acft_fatal_count,acft_minor_count,acft_none_count,acft_serious_count,acft_total_person_count,acft_injured_person_count
20221227106496,WPR23LA074,ACC,12/17/22 00:00:00,1900.0,USA,2022,12,,402035N,1222022W,0.0,DAYL,6.0,0.0,30.15,MINR,,,,0,1,0,0,1.0,Takeoff,1.0,1,20221227106496_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20221227106497,WPR23LA075,ACC,12/26/22 00:00:00,1150.0,USA,2022,12,,341525N,1112021W,0.0,DAYL,,0.0,30.26,NONE,,,,0,0,1,0,1.0,Landing,1.0,1,20221227106497_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20221227106498,WPR23LA076,ACC,12/26/22 00:00:00,2345.0,USA,2022,12,,041855N,0111462W,0.0,DAYL,,0.0,30.17,NONE,,,,0,0,1,0,1.0,Landing,1.0,1,20221227106498_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20221227106499,WPR23LA077,ACC,12/25/22 00:00:00,53.0,USA,2022,12,,374142N,0121487W,1.0,DUSK,8.0,0.0,30.34,SERS,,,,0,0,0,1,1.0,Initial Climb,1.0,1,20221227106499_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20221228106500,WPR23LA078,ACC,12/28/22 00:00:00,35.0,USA,2022,12,,355650N,1145122W,0.0,DAYL,11.0,20.0,27.48,SERS,,,,0,1,0,6,7.0,Taxi,1.0,1,20221228106500_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20221228106503,CEN23LA069,ACC,12/26/22 00:00:00,1800.0,USA,2022,12,,445126N,0093159W,0.0,DAYL,3.0,0.0,30.35,NONE,,,,0,0,1,0,1.0,Takeoff,1.0,1,20221228106503_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20221229106509,CEN23LA070,ACC,12/26/22 00:00:00,1330.0,USA,2022,12,,030222N,0096647W,0.0,DAYL,3.0,0.0,0.0,NONE,,,,0,0,2,0,2.0,Landing,1.0,1,20221229106509_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20221229106510,DCA23LA107,ACC,12/24/22 00:00:00,1155.0,USA,2022,12,,241648N,0742248W,0.0,DAYL,,0.0,0.0,SERS,,,,0,0,12,1,13.0,Enroute,1.0,1,20221229106510_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20221229106511,CEN23FA071,ACC,12/29/22 00:00:00,832.0,USA,2022,12,,284954N,0893328W,0.0,DAYL,12.0,0.0,30.09,FATL,,0.0,,4,0,0,0,4.0,Takeoff,1.0,1,20221229106511_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20221229106512,CEN23LA072,ACC,12/27/22 00:00:00,1215.0,USA,2022,12,Y,029486N,0955356W,0.25,DAYL,,0.0,30.33,NONE,0.0,0.0,0.0,0,0,6,0,6.0,Taxi,1.0,1,20221229106512_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20221230106513,ERA23LA097,ACC,12/29/22 00:00:00,1829.0,USA,2022,12,,335727N,0083195W,1.0,DAYL,,0.0,30.32,MINR,0.0,0.0,0.0,0,1,1,0,2.0,Enroute,1.0,1,20221230106513_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20221230106514,ERA23LA098,ACC,12/28/22 00:00:00,1130.0,USA,2022,12,,375122N,0815454W,0.0,DAYL,7.0,0.0,30.26,NONE,,0.0,,0,0,1,0,1.0,Landing,1.0,1,20221230106514_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
