ntsb_no,ev_year,ev_month,latitude,longitude,apt_dist,light_cond,gust_kts,altimeter,ev_highest_injury,inj_f_grnd,inj_m_grnd,inj_s_grnd,inj_tot_f,inj_tot_m,inj_tot_n,inj_tot_s,inj_tot_t,aircraft_count,Aircraft_ID,event_key,eng_type,far_part,damage,acft_make,acft_model,acft_category,homebuilt,total_seats,num_eng,fixed_retractable,date_last_insp,second_pilot,Environmental issues,Organizational issues,Personnel issues,Fatal_count,Minor_count,None_count,Serious_count,total_person_count,injured_person_count,ground_injury_total
WPR11CA030,2010,10,361615N,1155942W,0.0,DAYL,23.0,30.280001,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20101029X33606_1,REC,091,SUBS,PIPER,PA-22-150,AIR,N,4.0,1.0,FIXD,10/20/10 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ERA11FA042,2010,10,039122N,0793217W,0.0,DAYL,0.0,30.120001,FATL,0.0,0.0,0.0,1,2,0,1,4.0,1.0,1,20101030X30541_1,TS,133,SUBS,MD HELICOPTERS INC,369E,HELI,N,2.0,1.0,FIXD,10/23/10 00:00:00,N,0.0,0.0,4.0,1.0,2.0,0.0,1.0,4.0,4.0,0.0
ERA11LA043,2010,10,321328N,0804149W,0.0,DAYL,16.0,30.120001,NONE,0.0,0.0,0.0,0,0,4,0,4.0,2.0,1,20101031X20910_1,REC,091,MINR,AVIAT INC,PITTS S-2B,AIR,N,2.0,1.0,FIXD,07/01/10 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ERA11LA043,2010,10,321328N,0804149W,0.0,DAYL,16.0,30.120001,NONE,0.0,0.0,0.0,0,0,4,0,4.0,2.0,2,20101031X20910_2,REC,091,SUBS,CIRRUS DESIGN CORP,SR22,AIR,N,4.0,1.0,FIXD,09/24/10 00:00:00,N,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
ERA11LA044,2010,10,026422N,0080910W,0.0,DAYL,0.0,29.940001,NONE,0.0,0.0,0.0,0,0,142,0,142.0,1.0,1,20101031X30917_1,TF,129,SUBS,BOEING,737,AIR,N,142.0,2.0,RETR,10/29/10 00:00:00,Y,0.0,0.0,1.0,0.0,0.0,142.0,0.0,142.0,0.0,0.0
ERA11CA045,2010,10,385548N,0076120W,0.0,DAYL,0.0,29.85,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20101101X13016_1,REC,091,SUBS,Evolution,Revo,WSFT,N,2.0,1.0,FIXD,04/01/10 00:00:00,Y,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
CEN11LA044,2010,10,035102N,0107547W,0.0,DAYL,19.0,30.17,MINR,0.0,0.0,0.0,0,1,0,0,1.0,1.0,1,20101101X15358_1,REC,091,SUBS,GLOBE,GC-1B,AIR,N,2.0,1.0,FIXD,other/unknown,N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
WPR11CA031,2010,10,343916N,1122510W,0.0,DAYL,0.0,30.15,MINR,0.0,0.0,0.0,0,2,0,0,2.0,1.0,1,20101101X21849_1,REC,091,SUBS,ROBINSON HELICOPTER,R22 BETA,HELI,N,2.0,1.0,FIXD,10/26/10 00:00:00,Y,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0
CEN11LA045,2010,10,313542N,1003326W,0.0,DAYL,0.0,30.290001,SERS,0.0,0.0,0.0,0,0,0,2,2.0,1.0,1,20101101X22429_1,REC,091,SUBS,WALKER KENNETH,SONEX,AIR,Y,2.0,1.0,FIXD,09/01/10 00:00:00,N,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
CEN11CA046,2010,10,293110N,0951419W,0.0,DAYL,0.0,30.02,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20101101X52514_1,REC,091,SUBS,Hughes J/Hughes J,Rand-Robinson,AIR,Y,2.0,1.0,RETR,09/27/10 00:00:00,N,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CEN11CA047,2010,10,421720N,0085450W,1.0,DAYL,0.0,0.0,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20101102X00632_1,REC,091,SUBS,AARDEMA ROBERT JOHN,1 AARDEMA RAG WNG SP,AIR,Y,1.0,1.0,FIXD,08/12/10 00:00:00,N,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CEN11LA048,2010,10,423259N,0921723W,0.0,DAYL,0.0,30.120001,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20101102X04530_1,REC,091,SUBS,PIPER,PA-32R-301T,AIR,N,7.0,1.0,FIXD,11/01/09 00:00:00,N,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
WPR11FA032,2010,10,043942N,1093336W,0.0,DAYL,28.0,29.65,FATL,0.0,0.0,0.0,4,0,0,0,4.0,1.0,1,20101102X13215_1,REC,091,SUBS,MOONEY,M20J,AIR,N,4.0,1.0,RETR,09/10/10 00:00:00,N,2.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0
CEN11LA049,2010,11,415922N,0008864W,0.0,DAYL,0.0,30.01,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20101102X22920_1,REC,091,SUBS,LUSCOMBE,8A,AIR,N,2.0,1.0,FIXD,09/16/10 00:00:00,N,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
CEN11LA050,2010,11,432047N,0894512W,0.0,DAYL,0.0,30.42,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20101102X34540_1,REC,091,SUBS,MCFARLAND BILL,CHALLENGER II,AIR,Y,2.0,1.0,FIXD,08/16/10 00:00:00,N,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
WPR11CA033,2010,10,315958N,1102128W,0.0,DAYL,0.0,30.02,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20101102X85937_1,REC,091,SUBS,MEDWAY,RAVEN,AIR,N,,1.0,FIXD,other/unknown,N,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
WPR11CA034,2010,11,442932N,0116052W,0.0,DAYL,0.0,0.0,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20101102X01100_1,REC,091,SUBS,CESSNA,U206B,AIR,N,6.0,1.0,FIXD,other/unknown,other/unknown,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
WPR11CA035,2010,11,039274N,1232220W,0.0,DAYL,0.0,30.200001,NONE,0.0,0.0,0.0,0,0,3,0,3.0,1.0,1,20101103X13908_1,REC,091,SUBS,CESSNA,172S,AIR,N,4.0,1.0,FIXD,10/04/10 00:00:00,Y,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
WPR11CA036,2010,11,035205N,1125310W,0.0,NDRK,0.0,30.34,MINR,0.0,0.0,0.0,0,1,0,0,1.0,1.0,1,20101103X14153_1,REC,091,SUBS,AEROSTAR ACFT CORP OF TEXAS,M20E,AIR,N,4.0,1.0,RETR,other/unknown,N,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
ERA11CA046,2010,11,402917N,0801335W,0.0,NITE,0.0,30.280001,NONE,0.0,0.0,0.0,0,0,41,0,41.0,1.0,1,20101103X34855_1,TF,121,SUBS,BOMBARDIER INC,CL-600-2B19,AIR,N,55.0,2.0,RETR,10/31/10 00:00:00,Y,0.0,0.0,1.0,0.0,0.0,41.0,0.0,41.0,0.0,0.0
CEN11LA051,2010,11,415843N,0875417W,0.0,DAYL,0.0,30.450001,NONE,0.0,0.0,0.0,0,0,37,0,37.0,1.0,1,20101103X44221_1,TF,121,SUBS,BOMBARDIER INC,CL-600-2B19,AIR,N,50.0,2.0,RETR,11/01/10 00:00:00,Y,1.0,0.0,1.0,0.0,0.0,37.0,0.0,37.0,0.0,0.0
ANC10CA103,2010,9,061208N,1503222W,0.0,DAYL,0.0,0.0,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20101104X75554_1,REC,091,SUBS,PIPER,PA-18-150,AIR,N,2.0,1.0,FIXD,08/01/10 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ERA11CA047,2010,10,038360N,0085193W,0.0,DAYL,0.0,30.17,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20101105X05553_1,REC,091,SUBS,CESSNA,177RG,AIR,N,4.0,1.0,RETR,06/14/10 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CEN11CA056,2010,11,484622N,0102212W,0.0,DAYL,0.0,0.0,MINR,0.0,0.0,0.0,0,2,0,0,2.0,1.0,1,20101105X14014_1,REC,091,SUBS,CESSNA,150H,AIR,N,2.0,1.0,FIXD,05/20/10 00:00:00,N,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0
ERA11LA048,2010,11,035032N,0086014W,0.0,DAYL,0.0,29.93,FATL,0.0,0.0,0.0,2,0,0,0,2.0,1.0,1,20101105X53437_1,REC,091,DEST,BEAN R E/R B WELD INC,GLASAIR III,AIR,Y,2.0,1.0,RETR,other/unknown,Y,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
ERA11LA049,2010,11,042251N,0712938W,0.0,DAYL,0.0,30.049999,SERS,0.0,0.0,0.0,0,0,0,2,2.0,1.0,1,20101106X52124_1,REC,091,SUBS,AIRBORNE,Classic,WSFT,N,2.0,1.0,FIXD,other/unknown,N,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
WPR11CA037,2010,11,048317N,1224838W,0.0,DAYL,0.0,0.0,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20101106X72545_1,REC,091,SUBS,CESSNA,172S,AIR,N,4.0,1.0,FIXD,other/unknown,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
WPR11LA039,2010,11,381326N,1222659W,0.0,DAYL,0.0,29.98,SERS,0.0,0.0,0.0,0,1,0,1,2.0,1.0,1,20101106X00059_1,REC,091,SUBS,Lansdorf,Qualt,AIR,Y,,1.0,FIXD,03/26/10 00:00:00,N,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0
CEN11LA061,2010,11,032415N,0095472W,0.0,NITE,0.0,30.120001,SERS,0.0,0.0,0.0,0,0,0,1,1.0,1.0,1,20101108X91810_1,REC,091,SUBS,Siai-Marchetti,S.205/22R,AIR,N,4.0,1.0,FIXD,04/01/10 00:00:00,N,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
WPR11CA041,2010,11,040203N,1111752W,0.0,DAYL,0.0,0.0,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20101108X43405_1,REC,091,SUBS,AVIAT AIRCRAFT INC,A-1B,AIR,N,2.0,1.0,FIXD,03/19/10 00:00:00,N,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
WPR11LA042,2010,11,341411N,1182023W,20.0,DAYL,19.0,29.959999,NONE,0.0,0.0,0.0,0,0,77,0,77.0,1.0,1,20101108X84714_1,TP,121,SUBS,BOMBARDIER INC,DHC-8-402,AIR,N,70.0,2.0,RETR,11/06/10 00:00:00,Y,1.0,0.0,0.0,0.0,0.0,77.0,0.0,77.0,0.0,0.0
CEN11CA060,2010,11,445821N,0965940W,0.0,DAYL,0.0,29.84,MINR,0.0,0.0,0.0,0,1,0,0,1.0,1.0,1,20101109X00102_1,REC,091,SUBS,PIPER,PA-22-160,AIR,N,4.0,1.0,FIXD,12/20/09 00:00:00,N,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
CEN11CA062,2010,11,312019N,0922622W,1.0,DAYL,0.0,29.98,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20101109X12401_1,REC,091,SUBS,CESSNA,172,AIR,N,4.0,1.0,FIXD,11/08/10 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CEN11LA063,2010,10,274723N,0973939W,1.0,DAYL,0.0,30.309999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20101110X11702_1,REC,091,SUBS,CESSNA,180,AIR,N,4.0,1.0,FIXD,other/unknown,other/unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ERA11CA053,2010,11,037575N,0079502W,0.0,DAYL,19.0,30.129999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20101110X44157_1,REC,091,SUBS,LUSCOMBE,8A,AIR,N,2.0,1.0,FIXD,02/22/10 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CEN11TA064,2010,11,003204N,1063026W,0.0,DAYL,0.0,30.040001,MINR,0.0,0.0,0.0,0,3,0,0,3.0,1.0,1,20101110X55356_1,REC,PUBU,DEST,PARTENAVIA,P.68,AIR,N,5.0,2.0,FIXD,11/04/10 00:00:00,N,2.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0
CEN11CA065,2010,11,422245N,0945847W,0.0,DAYL,33.0,30.09,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20101110X62153_1,REC,091,SUBS,WELCH THOMAS,RV9,AIR,Y,2.0,1.0,FIXD,04/07/10 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CEN11LA066,2010,11,431756N,0951943W,10.0,DAYL,0.0,29.780001,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20101110X74656_1,REC,091,SUBS,GEARN GEARY D,SWEARINGEN SX300,AIR,Y,2.0,1.0,RETR,04/20/09 00:00:00,N,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
ERA11FA054,2010,11,264059N,0080544W,0.0,DUSK,0.0,30.120001,FATL,0.0,0.0,0.0,4,0,0,0,4.0,1.0,1,20101111X83751_1,REC,091,SUBS,PIPER AIRCRAFT INC,PA-44-180,AIR,N,4.0,2.0,RETR,10/25/10 00:00:00,Y,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0
WPR11FA045,2010,11,341534N,1182449W,0.0,DAYL,0.0,30.32,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20101112X34929_1,TS,091,SUBS,EUROCOPTER,AS350B2,HELI,N,6.0,1.0,FIXD,10/05/10 00:00:00,N,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
ERA11LA056,2010,11,018010N,0665853W,0.0,DAYL,0.0,29.9,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20101113X04133_1,REC,091,SUBS,CARLO ROBERT,QUICKSILVER SPT 2S,AIR,N,2.0,1.0,FIXD,01/30/10 00:00:00,N,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
ERA11CA057,2010,11,042835N,0073451W,0.0,DUSK,0.0,30.35,SERS,0.0,0.0,0.0,0,1,0,1,2.0,1.0,1,20101113X11052_1,REC,091,SUBS,AERONCA,O58B,AIR,N,2.0,1.0,FIXD,06/01/10 00:00:00,N,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0
CEN11LA067,2010,11,331341N,0010187W,0.0,DAYL,16.0,29.860001,FATL,0.0,0.0,0.0,1,0,1,1,3.0,1.0,1,20101114X90431_1,REC,091,SUBS,BRANTLY,B-2B,HELI,N,2.0,1.0,FIXD,other/unknown,Y,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0
CEN11CA068,2010,11,395645N,0105128W,0.0,DAYL,0.0,29.85,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20101115X92934_1,REC,091,SUBS,SCHWEIZER,300C,HELI,N,3.0,1.0,FIXD,other/unknown,N,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
CEN11LA069,2010,11,391542N,0087255W,11.0,DAYL,0.0,30.219999,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20101115X04138_1,REC,091,SUBS,CESSNA,172R,AIR,N,4.0,1.0,FIXD,09/23/10 00:00:00,Y,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
ERA11CA059,2010,11,301658N,0832218W,0.0,DAYL,0.0,29.959999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20101115X55905_1,TS,137,SUBS,HILLER-ROGERSON HELICOPTER,UH12E,HELI,N,3.0,1.0,FIXD,10/15/10 00:00:00,N,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CEN11CA071,2010,10,475325N,0098510W,0.0,DAYL,0.0,0.0,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20101115X65449_1,REC,137,SUBS,GRUMMAN,G-164,AIR,N,1.0,1.0,FIXD,other/unknown,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
WPR11LA048,2010,11,004550N,0012380W,0.0,DAYL,0.0,30.23,SERS,0.0,0.0,0.0,0,0,0,1,1.0,1.0,1,20101115X73149_1,TS,133,SUBS,MD HELICOPTER,369D,HELI,N,,1.0,FIXD,11/14/10 00:00:00,N,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
ERA11CA061,2010,11,039104N,0077934W,0.0,DAYL,0.0,30.02,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20101115X02256_1,REC,091,SUBS,CESSNA,172N,AIR,N,4.0,1.0,FIXD,09/19/09 00:00:00,N,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CEN11LA072,2010,11,445539N,0931813W,5.0,DAYL,0.0,29.73,NONE,0.0,0.0,0.0,0,0,80,0,80.0,1.0,1,20101116X51712_1,TF,121,SUBS,EMBRAER,ERJ 170-200 LR,AIR,N,80.0,2.0,RETR,11/13/10 00:00:00,Y,1.0,0.0,0.0,0.0,0.0,80.0,0.0,80.0,0.0,0.0
ERA11LA063,2010,11,282030N,0080418W,0.0,DAYL,0.0,30.059999,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20101116X70227_1,REC,091,SUBS,AERONCA,7AC,AIR,N,2.0,1.0,FIXD,12/01/09 00:00:00,N,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
CEN11LA073,2010,11,294842N,0982533W,1.0,DAYL,0.0,29.6,SERS,0.0,0.0,0.0,0,0,0,3,3.0,1.0,1,20101116X80945_1,REC,091,SUBS,CESSNA,172K,AIR,N,4.0,1.0,FIXD,08/07/10 00:00:00,N,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0
ERA11LA065,2010,11,027057N,0801446W,0.0,DAYL,0.0,29.959999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20101116X04443_1,REC,091,SUBS,CESSNA,172,AIR,N,4.0,1.0,FIXD,08/16/10 00:00:00,N,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
WPR11FA050,2010,11,040215N,1114423W,13.0,DAYL,0.0,30.280001,FATL,0.0,0.0,0.0,2,0,0,0,2.0,1.0,1,20101117X70315_1,REC,091,SUBS,DIAMOND AIRCRAFT IND INC,DA20-C1,AIR,N,2.0,1.0,FIXD,11/01/10 00:00:00,Y,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
ERA11GA066,2010,11,273819N,0812459W,4.0,NITE,0.0,30.120001,FATL,0.0,0.0,0.0,3,0,0,0,3.0,1.0,1,20101118X74618_1,REC,PUBU,SUBS,CESSNA,M337B,AIR,N,3.0,2.0,RETR,10/14/10 00:00:00,Y,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0
CEN11FA075,2010,11,352959N,0973826W,0.0,NDRK,24.0,30.32,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20101118X82127_1,REC,091,SUBS,Hawker-Beechcraft Corporation,A36,AIR,N,6.0,1.0,RETR,05/26/10 00:00:00,N,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
CEN11LA076,2010,11,325958N,0971352W,0.0,NITE,24.0,30.18,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20101118X25102_1,REC,091,SUBS,BEECH,35-33,AIR,N,4.0,1.0,FIXD,08/01/10 00:00:00,N,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ERA11LA067,2009,2,028622N,0803829W,0.0,DAYL,0.0,30.27,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20101118X60010_1,REC,091,SUBS,PIPER,PA-28-161,AIR,N,4.0,1.0,FIXD,01/26/09 00:00:00,Y,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
WPR11FA052,2010,11,045334N,1225739W,1.0,DAYL,0.0,29.76,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20101120X11235_1,TJ,091,SUBS,GATES LEAR JET,25B,AIR,N,7.0,2.0,FIXD,07/29/10 00:00:00,Y,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
WPR11FA054,2010,11,333750N,0117538W,3.0,NDRK,0.0,30.059999,FATL,0.0,0.0,0.0,3,0,0,0,3.0,1.0,1,20101122X40458_1,REC,091,SUBS,BEECH,19A,AIR,N,4.0,1.0,FIXD,06/15/10 00:00:00,N,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0
WPR11LA056,2010,11,041955N,1115956W,0.0,DAYL,27.0,29.85,NONE,0.0,0.0,0.0,0,0,3,0,3.0,1.0,1,20101122X91647_1,TS,091,SUBS,BELL,407,HELI,N,7.0,1.0,FIXD,11/18/10 00:00:00,N,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
CEN11FA079,2010,11,042218N,0097121W,0.0,NDRK,0.0,29.870001,FATL,0.0,0.0,0.0,2,0,0,0,2.0,1.0,1,20101123X80609_1,REC,091,SUBS,PIPER,PA-24-260,AIR,N,4.0,1.0,RETR,05/06/10 00:00:00,N,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
ERA11CA069,2010,11,028346N,0081457W,3.0,DAYL,23.0,30.290001,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20101123X84216_1,REC,091,SUBS,CESSNA,172G,AIR,N,4.0,1.0,FIXD,03/01/10 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ERA11FA070,2010,11,302510N,0862850W,1.0,NDRK,0.0,30.110001,FATL,0.0,0.0,0.0,3,0,0,0,3.0,1.0,1,20101123X35502_1,REC,091,SUBS,PIPER,PA 46-350P,AIR,N,6.0,1.0,RETR,05/21/10 00:00:00,N,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0
WPR11CA057,2010,11,335219N,1175847W,0.0,DAYL,0.0,29.950001,MINR,0.0,0.0,0.0,0,2,0,0,2.0,1.0,1,20101124X53923_1,REC,091,SUBS,FLIGHT DESIGN GMBH,CTSW,AIR,N,2.0,1.0,FIXD,07/01/10 00:00:00,N,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0
WPR11LA058,2010,11,404718N,1115840W,1.0,NITE,0.0,29.799999,NONE,0.0,0.0,0.0,0,0,69,0,69.0,1.0,1,20101124X20432_1,TF,121,SUBS,BOMBARDIER INC,CL-600-2C10,AIR,N,69.0,2.0,RETR,11/22/10 00:00:00,Y,0.0,2.0,1.0,0.0,0.0,69.0,0.0,69.0,0.0,0.0
CEN11LA082,2010,11,344816N,0975813W,0.0,DAYL,19.0,29.6,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20101124X21352_1,REC,091,DEST,CESSNA,172M,AIR,N,4.0,1.0,FIXD,other/unknown,N,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
WPR11FA059,2010,11,036552N,1212915W,4.0,DAYL,0.0,30.23,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20101125X11507_1,REC,091,SUBS,MOONEY,M20R,AIR,N,4.0,1.0,RETR,04/06/10 00:00:00,N,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
WPR11FA061,2010,11,047320N,0122477W,4.0,DUSK,0.0,29.73,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20101129X70028_1,REC,091,SUBS,AMERICAN CHAMPION AIRCRAFT,8GCBC,AIR,N,2.0,1.0,FIXD,04/23/10 00:00:00,N,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
WPR11LA062,2010,11,038731N,1215818W,11.0,DAYL,0.0,29.85,MINR,0.0,0.0,0.0,0,2,0,0,2.0,1.0,1,20101129X70436_1,REC,091,SUBS,CESSNA,172E,AIR,N,4.0,1.0,FIXD,05/26/10 00:00:00,N,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0
CEN10LA586,2010,9,321544N,1074314W,0.0,DAYL,0.0,29.969999,SERS,0.0,0.0,0.0,0,0,0,1,1.0,1.0,1,20101130X90456_1,REC,091,SUBS,CESSNA,175,AIR,N,4.0,1.0,FIXD,other/unknown,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
CEN11LA083,2010,11,313513N,0944217W,0.0,DAYL,0.0,30.049999,MINR,0.0,0.0,0.0,0,1,0,0,1.0,1.0,1,20101130X12357_1,UNK,091,SUBS,PIPER,PA-34-200T,AIR,N,6.0,2.0,RETR,12/16/09 00:00:00,N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
WPR11LA064,2010,11,451049N,1224437W,0.0,DAYL,0.0,0.0,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20101130X13810_1,REC,091,SUBS,KENNEDY,LANCAIR 320,AIR,Y,2.0,1.0,RETR,other/unknown,N,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
WPR11CA065,2010,11,472326N,0121327W,0.0,DAYL,0.0,0.0,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20101130X15336_1,REC,091,SUBS,AVIAT AIRCRAFT INC,A-1B,AIR,N,2.0,1.0,FIXD,other/unknown,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
WPR11CA066,2010,11,036823N,1202137W,0.0,DAYL,0.0,30.15,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20101130X22628_1,REC,091,SUBS,GRUMMAN AMERICAN AVN. CORP.,AA-5B,AIR,N,4.0,1.0,FIXD,07/15/10 00:00:00,N,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
CEN11LA084,2010,11,033234N,0962150W,0.0,DAYL,0.0,30.129999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20101130X25200_1,REC,091,SUBS,Grumman American,AA-5B,AIR,N,4.0,1.0,FIXD,06/01/10 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
