,accident_id,engine_ELEC,engine_GTFN,engine_HR,engine_LR,engine_NONE,engine_REC,engine_TF,engine_TJ,engine_TP,engine_TS,engine_UNK
466,20080625X00908_1,0,0,0,0,0,1,0,0,0,0,0
467,20080508X00629_1,0,0,0,0,0,1,0,0,0,0,0
468,20080507X00625_1,0,0,0,0,0,1,0,0,0,0,0
469,20080520X00699_1,0,0,0,0,0,0,0,0,1,0,0
470,20080513X00659_1,0,0,0,0,0,1,0,0,0,0,0
471,20080429X00561_1,0,0,0,0,0,1,0,0,0,0,0
472,20080429X00562_1,0,0,0,0,0,1,0,0,0,0,0
473,20080520X00700_1,0,0,0,0,0,1,0,0,0,0,0
474,20080529X00753_1,0,0,0,0,0,0,0,0,1,0,0
475,20080505X00589_1,0,0,0,0,0,1,0,0,0,0,0
476,20080505X00589_2,0,0,0,0,0,1,0,0,0,0,0
477,20080508X00627_1,0,0,0,0,0,1,0,0,0,0,0
478,20080613X00850_1,0,0,0,0,0,0,0,0,1,0,0
480,20080514X00666_1,0,0,0,0,0,1,0,0,0,0,0
481,20080501X00575_1,0,0,0,0,0,1,0,0,0,0,0
482,20080501X00577_1,0,0,0,0,0,0,0,0,1,0,0
483,20080505X00592_1,0,0,0,0,0,1,0,0,0,0,0
484,20080430X00572_1,0,0,0,0,0,1,0,0,0,0,0
485,20080515X00682_1,0,0,0,0,0,1,0,0,0,0,0
486,20080514X00664_1,0,0,0,0,0,1,0,0,0,0,0
487,20080501X00576_1,0,0,0,0,0,1,0,0,0,0,0
488,20080501X00579_1,0,0,0,0,0,1,0,0,0,0,0
489,20080515X00676_1,0,0,0,0,0,1,0,0,0,0,0
490,20080519X00694_1,0,0,0,0,0,1,0,0,0,0,0
491,20080505X00591_1,0,0,0,0,0,1,0,0,0,0,0
492,20080501X00580_1,0,0,0,0,0,0,1,0,0,0,0
494,20080506X00599_1,0,0,0,0,0,1,0,0,0,0,0
495,20080610X00821_1,0,0,0,0,0,1,0,0,0,0,0
496,20080610X00822_1,0,0,0,0,0,1,0,0,0,0,0
497,20080507X00622_1,0,0,0,0,0,1,0,0,0,0,0
498,20080508X00635_1,0,0,0,0,0,1,0,0,0,0,0
499,20080508X00635_2,0,0,0,0,0,1,0,0,0,0,0
500,20080506X00608_1,0,0,0,0,0,0,0,0,1,0,0
502,20080512X00655_1,0,0,0,0,0,1,0,0,0,0,0
503,20080528X00739_1,0,0,0,0,0,1,0,0,0,0,0
504,20080512X00649_1,0,0,0,0,0,0,0,0,1,0,0
505,20080611X00834_1,0,0,0,0,0,0,0,0,1,0,0
506,20080626X00921_1,0,0,0,0,0,1,0,0,0,0,0
507,20080529X00748_1,0,0,0,0,0,1,0,0,0,0,0
508,20080506X00600_1,0,0,0,0,0,0,0,0,1,0,0
510,20080527X00728_1,0,0,0,0,0,1,0,0,0,0,0
511,20080507X00623_1,0,0,0,0,0,1,0,0,0,0,0
512,20080611X00827_1,0,0,0,0,0,1,0,0,0,0,0
513,20080529X00755_1,0,0,0,0,0,1,0,0,0,0,0
514,20080508X00638_1,0,0,0,0,0,1,0,0,0,0,0
515,20080508X00637_1,0,0,0,0,0,1,0,0,0,0,0
516,20080611X00826_1,0,0,0,0,0,1,0,0,0,0,0
517,20080508X00636_1,0,0,0,0,0,1,0,0,0,0,0
518,20080528X00740_1,0,0,0,0,0,1,0,0,0,0,0
519,20080602X00759_1,0,0,0,0,0,1,0,0,0,0,0
520,20080508X00628_1,0,0,0,0,0,1,0,0,0,0,0
521,20080528X00741_1,0,0,0,0,0,0,0,0,0,1,0
522,20080507X00621_1,0,0,0,0,0,1,0,0,0,0,0
523,20080513X00657_1,0,0,0,0,0,1,0,0,0,0,0
524,20080506X00598_1,0,0,0,0,0,0,1,0,0,0,0
526,20080624X00906_1,0,0,0,0,0,1,0,0,0,0,0
527,20080625X00909_1,0,0,0,0,0,1,0,0,0,0,0
528,20080508X00631_1,0,0,0,0,0,1,0,0,0,0,0
529,20080508X00633_1,0,0,0,0,0,1,0,0,0,0,0
530,20080529X00749_1,0,0,0,0,0,1,0,0,0,0,0
531,20080613X00865_1,0,0,0,0,0,1,0,0,0,0,0
532,20080603X00774_1,0,0,0,0,0,1,0,0,0,0,0
533,20080519X00698_1,0,0,0,0,0,1,0,0,0,0,0
534,20080527X00724_1,0,0,0,0,0,1,0,0,0,0,0
535,20080602X00761_1,0,0,0,0,0,1,0,0,0,0,0
536,20080609X00814_1,0,0,0,0,0,1,0,0,0,0,0
537,20080612X00846_1,0,0,0,0,0,0,0,0,1,0,0
539,20080612X00839_1,0,0,0,0,0,1,0,0,0,0,0
540,20080513X00658_1,0,0,0,0,0,1,0,0,0,0,0
541,20080618X00874_1,0,0,0,0,0,1,0,0,0,0,0
542,20080515X00678_1,0,0,0,0,0,1,0,0,0,0,0
543,20080617X00872_1,0,0,0,0,0,1,0,0,0,0,0
544,20080515X00677_1,0,0,0,0,0,1,0,0,0,0,0
545,20080602X00768_1,0,0,0,0,0,1,0,0,0,0,0
546,20080515X00680_1,0,0,0,0,0,1,0,0,0,0,0
547,20080515X00672_1,0,0,0,0,0,1,0,0,0,0,0
548,20080515X00671_1,0,0,0,0,0,1,0,0,0,0,0
549,20080603X00777_1,0,0,0,0,0,0,0,0,0,0,0
550,20080603X00778_1,0,0,0,0,0,1,0,0,0,0,0
551,20080604X00788_1,0,0,0,0,0,1,0,0,0,0,0
552,20080604X00789_1,0,0,0,0,0,1,0,0,0,0,0
553,20080515X00670_1,0,0,0,0,0,1,0,0,0,0,0
554,20080528X00743_1,0,0,0,0,0,1,0,0,0,0,0
555,20080627X00938_1,0,0,0,0,0,1,0,0,0,0,0
556,20080603X00775_1,0,0,0,0,0,1,0,0,0,0,0
557,20080520X00702_1,0,0,0,0,0,0,0,0,0,1,0
559,20081003X17550_1,0,0,0,0,0,0,0,0,0,1,0
560,20080514X00668_1,0,0,0,0,0,1,0,0,0,0,0
561,20080519X00695_1,0,0,0,0,0,1,0,0,0,0,0
562,20080523X00715_1,0,0,0,0,0,1,0,0,0,0,0
563,20080529X00744_1,0,0,0,0,0,1,0,0,0,0,0
564,20080515X00679_1,0,0,0,0,0,1,0,0,0,0,0
565,20080521X00707_1,0,0,0,0,0,1,0,0,0,0,0
566,20080515X00674_1,0,0,0,0,0,1,0,0,0,0,0
568,20080516X00685_1,0,0,0,0,0,0,0,0,0,1,0
569,20080602X00767_1,0,0,0,0,0,1,0,0,0,0,0
570,20080527X00722_1,0,0,0,0,0,1,0,0,0,0,0
571,20080515X00673_1,0,0,0,0,0,1,0,0,0,0,0
572,20080515X00684_1,0,0,0,0,0,1,0,0,0,0,0
573,20080513X00661_1,0,0,0,0,0,1,0,0,0,0,0
574,20080617X00873_1,0,0,0,0,0,1,0,0,0,0,0
575,20080716X01057_1,0,0,0,0,0,1,0,0,0,0,0
576,20080612X00840_1,0,0,0,0,0,1,0,0,0,0,0
577,20080611X00832_1,0,0,0,0,0,1,0,0,0,0,0
578,20080529X00750_1,0,0,0,0,0,1,0,0,0,0,0
579,20080702X00971_1,0,0,0,0,0,1,0,0,0,0,0
580,20080523X00718_1,0,0,0,0,0,0,0,0,0,1,0
581,20080521X00705_1,0,0,0,0,0,0,0,0,1,0,0
582,20080602X00763_1,0,0,0,0,0,1,0,0,0,0,0
583,20080603X00776_1,0,0,0,0,0,1,0,0,0,0,0
584,20081003X63357_1,0,0,0,0,0,0,0,0,1,0,0
585,20080609X00811_1,0,0,0,0,0,1,0,0,0,0,0
586,20080523X00719_1,0,0,0,0,0,1,0,0,0,0,0
587,20080602X00769_1,0,0,0,0,0,1,0,0,0,0,0
588,20080612X00841_1,0,0,0,0,0,1,0,0,0,0,0
589,20080602X00764_1,0,0,0,0,0,1,0,0,0,0,0
590,20080602X00766_1,0,0,0,0,0,1,0,0,0,0,0
591,20080724X01112_1,0,0,0,0,0,1,0,0,0,0,0
592,20080602X00760_1,0,0,0,0,0,0,0,0,0,0,0
593,20080519X00696_1,0,0,0,0,0,1,0,0,0,0,0
594,20080709X00999_1,0,0,0,0,0,1,0,0,0,0,0
595,20080609X00813_1,0,0,0,0,0,1,0,0,0,0,0
597,20080609X00810_1,0,0,0,0,0,1,0,0,0,0,0
598,20080523X00720_1,0,0,0,0,0,1,0,0,0,0,0
599,20080527X00726_1,0,0,0,0,0,0,0,1,0,0,0
600,20080618X00877_1,0,0,0,0,0,1,0,0,0,0,0
601,20080618X00877_2,0,0,0,0,0,1,0,0,0,0,0
602,20080716X01054_1,0,0,0,0,0,1,0,0,0,0,0
603,20080619X00882_1,0,0,0,0,0,1,0,0,0,0,0
604,20080627X00941_1,0,0,0,0,0,1,0,0,0,0,0
605,20080625X00911_1,0,0,0,0,0,1,0,0,0,0,0
606,20080527X00723_1,0,0,0,0,0,1,0,0,0,0,0
607,20080716X01056_1,0,0,0,0,0,1,0,0,0,0,0
608,20080527X00729_1,0,0,0,0,0,0,0,0,0,1,0
609,20080602X00765_1,0,0,0,0,0,1,0,0,0,0,0
610,20080523X00721_1,0,0,0,0,0,1,0,0,0,0,0
611,20080523X00721_2,0,0,0,0,0,1,0,0,0,0,0
612,20080527X00732_1,0,0,0,0,0,1,0,0,0,0,0
613,20080627X00934_1,0,0,0,0,0,1,0,0,0,0,0
614,20080613X00864_1,0,0,0,0,0,1,0,0,0,0,0
615,20080618X00879_1,0,0,0,0,0,1,0,0,0,0,0
616,20080625X00910_1,0,0,0,0,0,1,0,0,0,0,0
617,20080618X00875_1,0,0,0,0,0,1,0,0,0,0,0
618,20080620X00889_1,0,0,0,0,0,1,0,0,0,0,0
619,20080711X01021_1,0,0,0,0,0,1,0,0,0,0,0
620,20080714X01036_1,0,0,0,0,0,1,0,0,0,0,0
621,20080611X00828_1,0,0,0,0,0,0,0,0,1,0,0
622,20080703X00977_1,0,0,0,0,0,1,0,0,0,0,0
623,20080616X00868_1,0,0,0,0,0,0,0,0,1,0,0
624,20080605X00797_1,0,0,0,0,0,1,0,0,0,0,0
625,20080904X01379_1,0,0,0,0,0,1,0,0,0,0,0
627,20080626X00923_1,0,0,0,0,0,1,0,0,0,0,0
628,20080626X00920_1,0,0,0,0,0,1,0,0,0,0,0
629,20081003X41447_1,0,0,0,0,0,1,0,0,0,0,0
630,20080530X00758_1,0,0,0,0,0,0,0,0,1,0,0
632,20080709X00993_1,0,0,0,0,0,1,0,0,0,0,0
633,20080604X00786_1,0,0,0,0,0,1,0,0,0,0,0
634,20080605X00795_1,0,0,0,0,0,1,0,0,0,0,0
635,20080523X00716_1,0,0,0,0,0,1,0,0,0,0,0
636,20080530X00756_1,0,0,0,0,0,1,0,0,0,0,0
637,20080710X01009_1,0,0,0,0,0,1,0,0,0,0,0
638,20080529X00746_1,0,0,0,0,0,0,0,0,0,1,0
639,20081030X10129_1,0,0,0,0,0,1,0,0,0,0,0
640,20080709X00992_1,0,0,0,0,0,1,0,0,0,0,0
641,20080714X01027_1,0,0,0,0,0,1,0,0,0,0,0
642,20080616X00869_1,0,0,0,0,0,1,0,0,0,0,0
643,20080529X00752_1,0,0,0,0,0,0,0,0,0,1,0
644,20080624X00905_1,0,0,0,0,0,1,0,0,0,0,0
645,20080625X00914_1,0,0,0,0,0,1,0,0,0,0,0
646,20080606X00807_1,0,0,0,0,0,1,0,0,0,0,0
647,20080606X00808_1,0,0,0,0,0,1,0,0,0,0,0
648,20080625X00915_1,0,0,0,0,0,1,0,0,0,0,0
649,20080529X00747_1,0,0,0,0,0,1,0,0,0,0,0
650,20080530X00757_1,0,0,0,0,0,1,0,0,0,0,0
651,20080711X01022_1,0,0,0,0,0,1,0,0,0,0,0
652,20080528X00738_1,0,0,0,0,0,1,0,0,0,0,0
653,20080603X00780_1,0,0,0,0,0,1,0,0,0,0,0
654,20080611X00825_1,0,0,0,0,0,1,0,0,0,0,0
655,20080613X00847_1,0,0,0,0,0,1,0,0,0,0,0
656,20080527X00730_1,0,0,0,0,0,1,0,0,0,0,0
657,20080527X00731_1,0,0,0,0,0,1,0,0,0,0,0
658,20080605X00793_1,0,0,0,0,0,1,0,0,0,0,0
660,20080611X00833_1,0,0,0,0,0,1,0,0,0,0,0
661,20081003X16303_1,0,0,0,0,0,0,1,0,0,0,0
663,20080528X00742_1,0,0,0,0,0,1,0,0,0,0,0
664,20080808X01185_1,0,0,0,0,0,0,0,0,0,1,0
665,20080529X00751_1,0,0,0,0,0,1,0,0,0,0,0
666,20080604X00791_1,0,0,0,0,0,1,0,0,0,0,0
667,20080603X00772_1,0,0,0,0,0,1,0,0,0,0,0
668,20080603X00771_1,0,0,0,0,0,1,0,0,0,0,0
669,20080721X01093_1,0,0,0,0,0,1,0,0,0,0,0
670,20080603X00770_1,0,0,0,0,0,1,0,0,0,0,0
672,20080603X00779_1,0,0,0,0,0,0,0,0,0,1,0
673,20080606X00809_1,0,0,0,0,0,0,0,0,0,0,0
674,20080703X00975_1,0,0,0,0,0,1,0,0,0,0,0
675,20080604X00784_1,0,0,0,0,0,1,0,0,0,0,0
676,20080703X00976_1,0,0,0,0,0,1,0,0,0,0,0
677,20080627X00935_1,0,0,0,0,0,1,0,0,0,0,0
679,20080618X00876_1,0,0,0,0,0,1,0,0,0,0,0
680,20080606X00803_1,0,0,0,0,0,1,0,0,0,0,0
681,20080604X00792_1,0,0,0,0,0,1,0,0,0,0,0
682,20080606X00804_1,0,0,0,0,0,0,0,0,1,0,0
683,20080606X00802_1,0,0,0,0,0,1,0,0,0,0,0
684,20080612X00843_1,0,0,0,0,0,0,0,0,0,1,0
686,20080801X01141_1,0,0,0,0,0,1,0,0,0,0,0
687,20080803X01145_1,0,0,0,0,0,0,0,0,1,0,0
688,20080729X01127_1,0,0,0,0,0,1,0,0,0,0,0
689,20080613X00851_1,0,0,0,0,0,1,0,0,0,0,0
690,20080814X01244_1,0,0,0,0,0,1,0,0,0,0,0
691,20080728X01121_1,0,0,0,0,0,1,0,0,0,0,0
692,20080613X00863_1,0,0,0,0,0,1,0,0,0,0,0
693,20080605X00798_1,0,0,0,0,0,1,0,0,0,0,0
694,20080623X00894_1,0,0,0,0,0,1,0,0,0,0,0
695,20080604X00790_1,0,0,0,0,0,1,0,0,0,0,0
696,20080604X00785_1,0,0,0,0,0,1,0,0,0,0,0
697,20080605X00800_1,0,0,0,0,0,1,0,0,0,0,0
698,20080612X00844_1,0,0,0,0,0,1,0,0,0,0,0
699,20080620X00888_1,0,0,0,0,0,1,0,0,0,0,0
700,20080604X00787_1,0,0,0,0,0,1,0,0,0,0,0
701,20080602X00762_1,0,0,0,0,0,0,0,0,1,0,0
702,20080609X00815_1,0,0,0,0,0,1,0,0,0,0,0
703,20080616X00870_1,0,0,0,0,0,1,0,0,0,0,0
704,20080605X00799_1,0,0,0,0,0,1,0,0,0,0,0
705,20080611X00836_1,0,0,0,0,0,0,0,0,1,0,0
706,20080611X00831_1,0,0,0,0,0,1,0,0,0,0,0
707,20080714X01028_1,0,0,0,0,0,1,0,0,0,0,0
708,20080605X00796_1,0,0,0,0,0,1,0,0,0,0,0
709,20080719X01079_1,0,0,0,0,0,1,0,0,0,0,0
710,20080613X00852_1,0,0,0,0,0,1,0,0,0,0,0
712,20080710X01016_1,0,0,0,0,0,1,0,0,0,0,0
713,20080826X01319_1,0,0,0,0,0,1,0,0,0,0,0
714,20080605X00794_1,0,0,0,0,0,0,0,0,1,0,0
715,20080707X00981_1,0,0,0,0,0,1,0,0,0,0,0
716,20080801X01139_1,0,0,0,0,0,1,0,0,0,0,0
717,20080613X00849_1,0,0,0,0,0,1,0,0,0,0,0
718,20080613X00854_1,0,0,0,0,0,1,0,0,0,0,0
719,20080613X00848_1,0,0,0,0,0,1,0,0,0,0,0
720,20081003X63358_1,0,0,0,0,0,0,1,0,0,0,0
721,20080729X01122_1,0,0,0,0,0,1,0,0,0,0,0
722,20080612X00845_1,0,0,0,0,0,0,1,0,0,0,0
724,20080714X01034_1,0,0,0,0,0,1,0,0,0,0,0
725,20080612X00842_1,0,0,0,0,0,1,0,0,0,0,0
726,20080701X00961_1,0,0,0,0,0,1,0,0,0,0,0
727,20080701X00959_1,0,0,0,0,0,1,0,0,0,0,0
728,20080710X01013_1,0,0,0,0,0,1,0,0,0,0,0
729,20080613X00857_1,0,0,0,0,0,1,0,0,0,0,0
731,20080613X00858_1,0,0,0,0,0,0,0,0,0,1,0
732,20080710X01003_1,0,0,0,0,0,1,0,0,0,0,0
733,20080620X00887_1,0,0,0,0,0,1,0,0,0,0,0
734,20080620X00887_2,0,0,0,0,0,1,0,0,0,0,0
736,20080611X00824_1,0,0,0,0,0,1,0,0,0,0,0
737,20081003X17821_1,0,0,0,0,0,1,0,0,0,0,0
738,20080627X00926_1,0,0,0,0,0,1,0,0,0,0,0
739,20080701X00958_1,0,0,0,0,0,1,0,0,0,0,0
740,20080701X00962_1,0,0,0,0,0,1,0,0,0,0,0
741,20080701X00957_1,0,0,0,0,0,1,0,0,0,0,0
742,20080611X00835_1,0,0,0,0,0,1,0,0,0,0,0
743,20080804X01146_1,0,0,0,0,0,1,0,0,0,0,0
744,20080613X00862_1,0,0,0,0,0,1,0,0,0,0,0
745,20080613X00855_1,0,0,0,0,0,1,0,0,0,0,0
746,20080821X01273_1,0,0,0,0,0,0,0,0,0,1,0
747,20080611X00838_1,0,0,0,0,0,1,0,0,0,0,0
748,20080730X01128_1,0,0,0,0,0,1,0,0,0,0,0
749,20080805X01162_1,0,0,0,0,0,1,0,0,0,0,0
750,20080623X00892_1,0,0,0,0,0,1,0,0,0,0,0
751,20080718X01066_1,0,0,0,0,0,1,0,0,0,0,0
752,20080624X00895_1,0,0,0,0,0,1,0,0,0,0,0
753,20080707X00982_1,0,0,0,0,0,1,0,0,0,0,0
754,20080624X00907_1,0,0,0,0,0,1,0,0,0,0,0
755,20080708X00991_1,0,0,0,0,0,1,0,0,0,0,0
756,20080627X00927_1,0,0,0,0,0,1,0,0,0,0,0
757,20080627X00931_1,0,0,0,0,0,1,0,0,0,0,0
758,20080627X00933_1,0,0,0,0,0,1,0,0,0,0,0
759,20080709X00998_1,0,0,0,0,0,1,0,0,0,0,0
760,20080701X00956_1,0,0,0,0,0,1,0,0,0,0,0
761,20080820X01270_1,0,0,0,0,0,0,0,0,1,0,0
762,20080805X01154_1,0,0,0,0,0,1,0,0,0,0,0
763,20080630X00951_1,0,0,0,0,0,1,0,0,0,0,0
764,20080613X00856_1,0,0,0,0,0,1,0,0,0,0,0
766,20080618X00880_1,0,0,0,0,0,1,0,0,0,0,0
767,20080710X01010_1,0,0,0,0,0,1,0,0,0,0,0
768,20080627X00925_1,0,0,0,0,0,1,0,0,0,0,0
769,20080613X00860_1,0,0,0,0,0,1,0,0,0,0,0
770,20080710X01007_1,0,0,0,0,0,1,0,0,0,0,0
771,20080619X00884_1,0,0,0,0,0,1,0,0,0,0,0
772,20080709X00997_1,0,0,0,0,0,1,0,0,0,0,0
773,20080618X00881_1,0,0,0,0,0,1,0,0,0,0,0
774,20080628X00942_1,0,0,0,0,0,1,0,0,0,0,0
776,20080719X01078_1,0,0,0,0,0,1,0,0,0,0,0
777,20080616X00866_1,0,0,0,0,0,1,0,0,0,0,0
778,20080616X00867_1,0,0,0,0,0,1,0,0,0,0,0
779,20080720X01080_1,0,0,0,0,0,0,0,0,0,0,0
780,20080709X01000_1,0,0,0,0,0,1,0,0,0,0,0
781,20080618X00878_1,0,0,0,0,0,1,0,0,0,0,0
782,20080905X01382_1,0,0,0,0,0,0,0,1,0,0,0
783,20080804X01153_1,0,0,0,0,0,1,0,0,0,0,0
784,20080905X01383_1,0,0,0,0,0,1,0,0,0,0,0
785,20080825X01305_1,0,0,0,0,0,0,0,0,0,0,0
786,20080710X01012_1,0,0,0,0,0,1,0,0,0,0,0
787,20080710X01011_1,0,0,0,0,0,1,0,0,0,0,0
788,20080624X00896_1,0,0,0,0,0,1,0,0,0,0,0
789,20080624X00897_1,0,0,0,0,0,1,0,0,0,0,0
790,20080718X01073_1,0,0,0,0,0,1,0,0,0,0,0
791,20080718X01072_1,0,0,0,0,0,1,0,0,0,0,0
792,20080702X00969_1,0,0,0,0,0,0,0,0,1,0,0
794,20080703X00979_1,0,0,0,0,0,1,0,0,0,0,0
795,20080702X00965_1,0,0,0,0,0,1,0,0,0,0,0
796,20080730X01131_1,0,0,0,0,0,1,0,0,0,0,0
797,20080627X00937_1,0,0,0,0,0,1,0,0,0,0,0
798,20080627X00936_1,0,0,0,0,0,1,0,0,0,0,0
799,20080627X00932_1,0,0,0,0,0,1,0,0,0,0,0
800,20080718X01074_1,0,0,0,0,0,1,0,0,0,0,0
801,20080623X00893_1,0,0,0,0,0,1,0,0,0,0,0
802,20080821X01277_1,0,0,0,0,0,1,0,0,0,0,0
803,20080630X00949_1,0,0,0,0,0,1,0,0,0,0,0
804,20080630X00946_1,0,0,0,0,0,1,0,0,0,0,0
805,20080717X01060_1,0,0,0,0,0,1,0,0,0,0,0
806,20080623X00891_1,0,0,0,0,0,1,0,0,0,0,0
807,20080630X00950_1,0,0,0,0,0,1,0,0,0,0,0
808,20080718X01075_1,0,0,0,0,0,1,0,0,0,0,0
809,20080624X00898_1,0,0,0,0,0,1,0,0,0,0,0
810,20080624X00899_1,0,0,0,0,0,0,0,0,1,0,0
811,20080710X01004_1,0,0,0,0,0,1,0,0,0,0,0
812,20080624X00900_1,0,0,0,0,0,0,0,0,1,0,0
813,20080805X01155_1,0,0,0,0,0,0,0,0,1,0,0
815,20080714X01040_1,0,0,0,0,0,1,0,0,0,0,0
816,20080714X01041_1,0,0,0,0,0,1,0,0,0,0,0
817,20080710X01017_1,0,0,0,0,0,1,0,0,0,0,0
818,20080710X01005_1,0,0,0,0,0,1,0,0,0,0,0
819,20080624X00901_1,0,0,0,0,0,1,0,0,0,0,0
820,20080624X00902_1,0,0,0,0,0,1,0,0,0,0,0
821,20080624X00903_1,0,0,0,0,0,1,0,0,0,0,0
822,20080630X00944_1,0,0,0,0,0,1,0,0,0,0,0
823,20080702X00967_1,0,0,0,0,0,0,0,1,0,0,0
824,20080701X00955_1,0,0,0,0,0,1,0,0,0,0,0
825,20080714X01037_1,0,0,0,0,0,1,0,0,0,0,0
826,20080702X00970_1,0,0,0,0,0,1,0,0,0,0,0
827,20080714X01031_1,0,0,0,0,0,1,0,0,0,0,0
828,20080825X01304_1,0,0,0,0,0,1,0,0,0,0,0
829,20080625X00912_1,0,0,0,0,0,1,0,0,0,0,0
830,20080625X00916_1,0,0,0,0,0,1,0,0,0,0,0
831,20080625X00917_1,0,0,0,0,0,1,0,0,0,0,0
832,20080922X01513_1,0,0,0,0,0,1,0,0,0,0,0
833,20080630X00954_1,0,0,0,0,0,0,0,0,0,1,0
834,20080624X00904_1,0,0,0,0,0,1,0,0,0,0,0
835,20080708X00986_1,0,0,0,0,0,1,0,0,0,0,0
836,20080627X00939_1,0,0,0,0,0,0,0,0,1,0,0
838,20080630X00952_1,0,0,0,0,0,0,0,0,0,1,0
839,20080625X00913_1,0,0,0,0,0,1,0,0,0,0,0
840,20080630X00947_1,0,0,0,0,0,1,0,0,0,0,0
841,20080630X00953_1,0,0,0,0,0,1,0,0,0,0,0
842,20080702X00964_1,0,0,0,0,0,1,0,0,0,0,0
843,20080708X00985_1,0,0,0,0,0,1,0,0,0,0,0
844,20080627X00940_1,0,0,0,0,0,0,0,0,1,0,0
845,20081003X17820_1,0,0,0,0,0,1,0,0,0,0,0
846,20080714X01026_1,0,0,0,0,0,1,0,0,0,0,0
847,20080630X00943_1,0,0,0,0,0,1,0,0,0,0,0
848,20080626X00918_1,0,0,0,0,0,1,0,0,0,0,0
849,20080626X00924_1,0,0,0,0,0,1,0,0,0,0,0
850,20080627X00928_1,0,0,0,0,0,1,0,0,0,0,0
851,20080715X01049_1,0,0,0,0,0,1,0,0,0,0,0
852,20080703X00974_1,0,0,0,0,0,0,1,0,0,0,0
854,20080715X01048_1,0,0,0,0,0,1,0,0,0,0,0
855,20080718X01068_1,0,0,0,0,0,1,0,0,0,0,0
856,20080626X00919_1,0,0,0,0,0,0,0,0,1,0,0
857,20080715X01044_1,0,0,0,0,0,1,0,0,0,0,0
858,20080708X00990_1,0,0,0,0,0,0,0,0,0,1,0
859,20080708X00988_1,0,0,0,0,0,1,0,0,0,0,0
860,20080728X01117_1,0,0,0,0,0,1,0,0,0,0,0
861,20080630X00948_1,0,0,0,0,0,1,0,0,0,0,0
862,20080714X01030_1,0,0,0,0,0,1,0,0,0,0,0
864,20080821X01271_1,0,0,0,0,0,1,0,0,0,0,0
865,20080717X01065_1,0,0,0,0,0,1,0,0,0,0,0
866,20080627X00930_1,0,0,0,0,0,1,0,0,0,0,0
867,20080715X01051_1,0,0,0,0,0,0,0,0,0,1,0
868,20080715X01051_2,0,0,0,0,0,0,0,0,0,1,0
869,20080701X00963_1,0,0,0,0,0,0,0,1,0,0,0
871,20080708X00984_1,0,0,0,0,0,1,0,0,0,0,0
872,20081003X17822_1,0,0,0,0,0,1,0,0,0,0,0
873,20080711X01020_1,0,0,0,0,0,1,0,0,0,0,0
875,20080908X01415_1,0,0,0,0,0,1,0,0,0,0,0
876,20080708X00989_1,0,0,0,0,0,0,0,0,0,1,0
877,20080717X01063_1,0,0,0,0,0,1,0,0,0,0,0
878,20080711X01019_1,0,0,0,0,0,0,0,0,0,1,0
880,20080718X01069_1,0,0,0,0,0,1,0,0,0,0,0
881,20080718X01070_1,0,0,0,0,0,1,0,0,0,0,0
882,20080707X00983_1,0,0,0,0,0,1,0,0,0,0,0
883,20080805X01158_1,0,0,0,0,0,1,0,0,0,0,0
884,20080720X01081_1,0,0,0,0,0,0,1,0,0,0,0
886,20080720X01081_2,0,0,0,0,0,0,1,0,0,0,0
888,20080630X00945_1,0,0,0,0,0,0,0,0,1,0,0
889,20080702X00966_1,0,0,0,0,0,1,0,0,0,0,0
890,20080715X01047_1,0,0,0,0,0,1,0,0,0,0,0
891,20080918X01493_1,0,0,0,0,0,1,0,0,0,0,0
892,20080725X01114_1,0,0,0,0,0,1,0,0,0,0,0
893,20080711X01024_1,0,0,0,0,0,1,0,0,0,0,0
894,20080701X00960_1,0,0,0,0,0,1,0,0,0,0,0
895,20080822X01290_1,0,0,0,0,0,1,0,0,0,0,0
896,20080702X00968_1,0,0,0,0,0,1,0,0,0,0,0
897,20080703X00978_1,0,0,0,0,0,1,0,0,0,0,0
898,20080812X01229_1,0,0,0,0,0,1,0,0,0,0,0
899,20080717X01061_1,0,0,0,0,0,1,0,0,0,0,0
900,20080702X00972_1,0,0,0,0,0,0,0,0,1,0,0
902,20080814X01243_1,0,0,0,0,0,1,0,0,0,0,0
903,20080730X01130_1,0,0,0,0,0,1,0,0,0,0,0
904,20080702X00973_1,0,0,0,0,0,1,0,0,0,0,0
905,20080904X01378_1,0,0,0,0,0,0,0,0,0,0,0
906,20081009X64042_1,0,0,0,0,0,1,0,0,0,0,0
907,20080707X00980_1,0,0,0,0,0,1,0,0,0,0,0
908,20080721X01090_1,0,0,0,0,0,1,0,0,0,0,0
909,20080709X01002_1,0,0,0,0,0,1,0,0,0,0,0
910,20080715X01052_1,0,0,0,0,0,1,0,0,0,0,0
911,20080709X00995_1,0,0,0,0,0,0,0,0,0,0,0
912,20080709X00995_2,0,0,0,0,0,0,0,0,0,0,0
913,20080714X01029_1,0,0,0,0,0,1,0,0,0,0,0
914,20080715X01053_1,0,0,0,0,0,1,0,0,0,0,0
915,20080711X01023_1,0,0,0,0,0,1,0,0,0,0,0
916,20080730X01129_1,0,0,0,0,0,1,0,0,0,0,0
917,20080723X01102_1,0,0,0,0,0,1,0,0,0,0,0
918,20080723X01103_1,0,0,0,0,0,1,0,0,0,0,0
919,20080711X01018_1,0,0,0,0,0,1,0,0,0,0,0
